Fiscal_Year_Released,Recidivism_Reporting_Year,Age_At_Release,Days_To_Return,Release_Type,Race_Ethnicity,Sex,Offense_Classification,Offense_Type,Offense_Subtype,Return_To_Prison,Recidivism_Type,New_Offense_Classification,New_Offense_Type,New_Offense_Subtype
2012,2015,2,0,12,10,2,5,5,19,1,2,0,0,0
2012,2015,2,1043,2,9,2,3,5,1,2,1,3,4,24
2012,2015,3,0,2,7,2,3,1,7,1,2,0,0,0
2012,2015,3,0,2,7,2,3,1,7,1,2,0,0,0
2012,2015,3,264,4,7,2,4,5,18,2,1,3,5,1
2012,2015,1,447,4,7,2,5,1,25,2,1,6,3,23
2012,2015,1,300,4,10,2,5,1,25,2,1,3,1,7
2012,2015,4,0,2,10,1,6,1,7,1,2,0,0,0
2012,2015,4,0,2,10,1,6,1,7,1,2,0,0,0
2012,2015,4,0,2,10,1,6,1,7,1,2,0,0,0
2012,2015,1,275,4,7,2,5,5,1,2,1,18,8,0
2012,2015,2,0,4,10,2,6,3,6,1,2,0,0,0
2012,2015,2,212,4,10,2,5,1,25,2,3,0,0,0
2012,2015,3,0,2,7,2,6,3,23,1,2,0,0,0
2012,2015,3,0,2,7,2,6,3,23,1,2,0,0,0
2012,2015,3,0,2,7,2,6,3,23,1,2,0,0,0
2012,2015,3,0,2,7,2,6,3,23,1,2,0,0,0
2012,2015,2,841,4,10,2,4,1,25,2,3,0,0,0
2012,2015,3,521,2,10,2,6,1,7,2,1,8,1,25
2012,2015,1,0,4,10,2,3,3,23,1,2,0,0,0
2012,2015,2,0,4,7,2,5,1,25,1,2,0,0,0
2012,2015,2,0,4,7,2,5,1,25,1,2,0,0,0
2014,2017,2,0,0,10,2,6,3,23,1,2,0,0,0
2012,2015,3,0,4,10,2,6,5,11,1,2,0,0,0
2012,2015,2,0,2,10,2,6,5,1,1,2,0,0,0
2012,2015,2,0,2,10,2,6,5,1,1,2,0,0,0
2012,2015,2,0,2,10,2,6,5,1,1,2,0,0,0
2012,2015,2,0,2,10,2,6,5,1,1,2,0,0,0
2012,2015,2,0,2,10,2,6,5,1,1,2,0,0,0
2012,2015,2,0,2,10,2,6,5,1,1,2,0,0,0
2012,2015,2,0,2,10,2,6,5,1,1,2,0,0,0
2012,2015,2,0,2,10,2,6,5,1,1,2,0,0,0
2012,2015,2,0,2,10,2,6,5,1,1,2,0,0,0
2012,2015,2,0,2,10,2,6,5,1,1,2,0,0,0
2012,2015,2,0,2,10,2,6,5,1,1,2,0,0,0
2012,2015,2,0,2,10,2,6,5,1,1,2,0,0,0
2012,2015,2,0,2,10,2,6,5,1,1,2,0,0,0
2012,2015,2,1085,2,7,2,5,3,23,2,1,6,1,7
2012,2015,4,0,4,10,2,6,4,16,1,2,0,0,0
2012,2015,4,0,4,10,2,6,4,16,1,2,0,0,0
2012,2015,4,0,4,10,2,6,4,16,1,2,0,0,0
2012,2015,4,0,4,10,2,6,4,16,1,2,0,0,0
2012,2015,3,0,4,7,2,5,3,23,1,2,0,0,0
2012,2015,2,120,4,10,2,5,5,18,2,1,13,4,8
2012,2015,1,0,4,10,2,5,1,25,1,2,0,0,0
2012,2015,1,0,4,10,2,5,1,25,1,2,0,0,0
2012,2015,1,0,4,7,2,3,5,1,1,2,0,0,0
2012,2015,3,771,4,10,2,8,3,6,2,3,0,0,0
2012,2015,4,0,4,10,1,5,1,25,1,2,0,0,0
2012,2015,2,0,2,1,2,5,5,19,1,2,0,0,0
2012,2015,5,0,2,0,2,6,5,11,1,2,0,0,0
2012,2015,4,718,2,10,2,8,3,23,2,1,6,1,7
2012,2015,5,251,2,10,2,3,4,24,2,1,3,4,24
2012,2015,2,0,4,10,2,6,3,23,1,2,0,0,0
2012,2015,2,0,4,10,2,6,3,23,1,2,0,0,0
2012,2015,3,0,2,10,2,4,5,11,1,2,0,0,0
2012,2015,3,261,2,10,2,3,5,1,2,1,3,5,1
2012,2015,2,1007,2,10,2,6,5,1,2,1,6,5,1
2012,2015,3,388,2,10,2,6,3,6,2,1,6,3,6
2012,2015,3,0,4,10,1,6,3,23,1,2,0,0,0
2012,2015,3,459,2,7,2,3,5,1,2,3,0,0,0
2012,2015,2,0,4,7,2,5,1,25,1,2,0,0,0
2012,2015,2,316,4,10,2,5,1,25,2,1,3,3,23
2012,2015,2,0,4,7,2,5,1,25,1,2,0,0,0
2012,2015,2,0,4,7,2,5,1,25,1,2,0,0,0
2012,2015,3,111,4,7,2,5,5,18,2,3,0,0,0
2012,2015,1,0,4,10,2,5,3,5,1,2,0,0,0
2012,2015,1,637,2,10,2,6,3,23,2,1,5,1,25
2012,2015,4,0,2,7,2,6,4,16,1,2,0,0,0
2012,2015,1,103,4,10,2,6,3,6,2,3,0,0,0
2012,2015,4,0,2,10,2,6,5,19,1,2,0,0,0
2012,2015,4,0,4,7,2,8,4,8,1,2,0,0,0
2012,2015,3,898,2,7,2,3,1,7,2,1,3,3,23
2012,2015,3,862,4,10,2,5,1,25,2,3,0,0,0
2012,2015,4,666,2,10,2,5,1,25,2,1,6,3,23
2012,2015,3,0,4,10,1,5,5,19,1,2,0,0,0
2012,2015,3,235,4,7,2,5,3,23,2,1,3,3,23
2012,2015,5,455,4,10,2,8,1,25,2,1,4,1,25
2012,2015,1,0,2,10,2,6,2,12,1,2,0,0,0
2012,2015,1,0,2,10,2,6,2,12,1,2,0,0,0
2012,2015,1,0,4,7,2,6,4,27,1,2,0,0,0
2012,2015,2,0,4,7,2,5,3,23,1,2,0,0,0
2012,2015,3,125,4,10,2,4,1,25,2,3,0,0,0
2012,2015,2,0,4,10,2,6,4,27,1,2,0,0,0
2012,2015,1,0,2,10,2,6,5,1,1,2,0,0,0
2012,2015,1,0,2,10,2,6,5,1,1,2,0,0,0
2012,2015,1,0,2,10,2,6,5,1,1,2,0,0,0
2012,2015,1,0,2,10,2,6,5,1,1,2,0,0,0
2012,2015,1,0,2,10,2,6,5,1,1,2,0,0,0
2012,2015,1,0,2,10,2,6,5,1,1,2,0,0,0
2012,2015,1,0,2,10,2,6,5,1,1,2,0,0,0
2012,2015,1,0,2,10,2,6,5,1,1,2,0,0,0
2012,2015,1,0,2,10,2,6,5,1,1,2,0,0,0
2012,2015,1,0,2,10,2,6,5,1,1,2,0,0,0
2012,2015,1,0,2,10,2,6,5,1,1,2,0,0,0
2012,2015,2,546,4,10,2,5,1,25,2,1,6,1,7
2012,2015,1,0,12,10,2,5,5,19,1,2,0,0,0
2012,2015,3,0,12,10,2,3,5,19,1,2,0,0,0
2012,2015,4,0,4,7,2,6,1,25,1,2,0,0,0
2012,2015,3,0,4,7,2,6,1,25,1,2,0,0,0
2012,2015,2,0,4,9,2,6,4,16,1,2,0,0,0
2012,2015,2,0,4,10,2,8,4,16,1,2,0,0,0
2012,2015,4,711,4,10,2,5,1,25,2,3,0,0,0
2012,2015,3,198,12,10,2,5,5,19,2,3,0,0,0
2012,2015,2,386,2,10,2,3,5,1,2,1,4,1,25
2012,2015,1,0,2,10,1,5,5,1,1,2,0,0,0
2012,2015,1,0,4,4,2,6,3,26,1,2,0,0,0
2012,2015,3,788,12,10,2,5,1,25,2,3,0,0,0
2012,2015,2,0,2,2,2,6,3,23,1,2,0,0,0
2012,2015,2,0,2,2,2,6,3,23,1,2,0,0,0
2012,2015,2,499,2,10,2,5,3,6,2,1,6,3,23
2012,2015,1,0,4,10,2,3,4,24,1,2,0,0,0
2012,2015,1,0,4,10,2,3,4,24,1,2,0,0,0
2012,2015,1,0,4,10,2,3,4,24,1,2,0,0,0
2012,2015,3,0,4,10,2,5,1,25,1,2,0,0,0
2012,2015,3,0,4,10,2,5,1,25,1,2,0,0,0
2012,2015,2,932,2,7,2,5,1,25,2,1,3,5,1
2012,2015,2,239,4,10,2,5,1,25,2,1,3,3,9
2012,2015,2,0,4,10,2,5,5,1,1,2,0,0,0
2012,2015,3,334,4,10,2,5,3,6,2,1,6,3,6
2012,2015,1,287,4,7,2,5,1,25,2,3,0,0,0
2012,2015,3,0,4,9,2,6,4,20,1,2,0,0,0
2012,2015,3,0,4,10,2,6,3,6,1,2,0,0,0
2012,2015,3,0,4,10,2,6,3,6,1,2,0,0,0
2012,2015,3,0,4,10,2,6,3,6,1,2,0,0,0
2012,2015,3,0,4,10,2,6,3,6,1,2,0,0,0
2012,2015,3,0,4,10,2,5,3,6,1,2,0,0,0
2012,2015,3,513,2,7,2,5,1,25,2,1,6,5,1
2012,2015,2,0,4,7,1,8,1,25,1,2,0,0,0
2012,2015,4,365,4,10,2,8,1,7,2,1,6,1,7
2012,2015,2,0,2,10,2,3,1,7,1,2,0,0,0
2012,2015,2,0,2,10,2,3,1,7,1,2,0,0,0
2012,2015,2,0,2,10,2,3,1,7,1,2,0,0,0
2012,2015,2,0,2,10,2,3,1,7,1,2,0,0,0
2012,2015,2,0,2,10,2,3,1,7,1,2,0,0,0
2012,2015,2,0,2,10,2,3,1,7,1,2,0,0,0
2012,2015,2,0,2,10,2,3,1,7,1,2,0,0,0
2012,2015,4,0,2,7,2,8,5,1,1,2,0,0,0
2012,2015,4,549,4,7,2,5,5,18,2,1,6,3,6
2012,2015,2,0,4,9,2,6,5,1,1,2,0,0,0
2012,2015,1,0,4,7,2,3,4,20,1,2,0,0,0
2012,2015,4,0,4,10,2,6,4,16,1,2,0,0,0
2012,2015,4,0,4,10,2,6,4,16,1,2,0,0,0
2012,2015,4,0,4,10,2,6,4,16,1,2,0,0,0
2012,2015,4,0,4,7,2,3,3,23,1,2,0,0,0
2012,2015,3,216,4,10,2,6,3,6,2,3,0,0,0
2012,2015,4,0,4,10,2,3,4,24,1,2,0,0,0
2012,2015,4,0,4,10,2,3,4,24,1,2,0,0,0
2014,2017,2,0,0,10,2,6,3,23,1,2,0,0,0
2012,2015,1,151,4,10,2,3,3,23,2,3,0,0,0
2012,2015,2,0,4,9,2,6,4,16,1,2,0,0,0
2012,2015,2,0,4,9,2,6,4,16,1,2,0,0,0
2012,2015,2,0,2,10,2,5,5,19,1,2,0,0,0
2012,2015,2,0,2,10,2,5,5,19,1,2,0,0,0
2012,2015,2,0,2,10,2,5,5,19,1,2,0,0,0
2012,2015,2,0,2,10,2,5,5,19,1,2,0,0,0
2012,2015,2,0,2,10,2,5,5,19,1,2,0,0,0
2014,2017,2,0,0,10,2,6,1,25,1,2,0,0,0
2012,2015,2,0,2,10,2,5,5,19,1,2,0,0,0
2012,2015,3,301,4,10,2,6,1,7,2,3,0,0,0
2012,2015,3,0,4,7,2,3,4,16,1,2,0,0,0
2012,2015,1,300,2,7,2,3,5,1,2,1,5,5,19
2012,2015,4,832,4,10,2,8,4,16,2,1,15,5,1
2012,2015,4,212,2,10,2,3,4,20,2,1,3,4,14
2012,2015,4,704,4,10,2,8,1,25,2,3,0,0,0
2012,2015,2,0,2,10,2,6,4,27,1,2,0,0,0
2012,2015,2,0,2,10,2,6,4,27,1,2,0,0,0
2012,2015,2,0,2,10,2,6,4,27,1,2,0,0,0
2012,2015,2,0,2,10,2,6,4,27,1,2,0,0,0
2012,2015,2,0,2,10,2,6,4,27,1,2,0,0,0
2012,2015,2,0,2,10,2,6,4,27,1,2,0,0,0
2012,2015,2,0,2,10,2,6,4,27,1,2,0,0,0
2012,2015,5,181,12,10,2,5,5,19,2,3,0,0,0
2012,2015,2,0,4,10,2,6,1,25,1,2,0,0,0
2012,2015,2,0,4,10,2,6,1,25,1,2,0,0,0
2012,2015,3,0,4,7,2,6,4,16,1,2,0,0,0
2012,2015,3,0,4,7,2,6,4,16,1,2,0,0,0
2012,2015,2,574,2,10,2,6,5,1,2,1,6,5,1
2012,2015,3,219,4,10,2,8,1,25,2,1,8,4,24
2012,2015,4,0,2,7,2,5,5,18,1,2,0,0,0
2012,2015,4,1050,4,7,2,6,4,16,2,1,8,4,16
2012,2015,3,0,2,9,2,5,1,25,1,2,0,0,0
2012,2015,2,0,4,7,2,6,1,7,1,2,0,0,0
2012,2015,4,298,2,7,2,3,4,3,2,1,3,4,24
2012,2015,1,0,2,10,2,5,3,23,1,2,0,0,0
2012,2015,1,0,2,10,2,5,3,23,1,2,0,0,0
2012,2015,3,252,4,10,2,6,1,7,2,1,3,4,24
2012,2015,1,262,2,10,2,6,5,1,2,1,8,5,15
2012,2015,2,123,4,10,2,3,4,24,2,3,0,0,0
2012,2015,1,0,2,0,2,6,1,13,1,2,0,0,0
2012,2015,5,0,2,7,2,3,4,16,1,2,0,0,0
2012,2015,3,0,2,10,2,3,5,19,1,2,0,0,0
2012,2015,3,31,2,10,1,5,1,25,2,3,0,0,0
2012,2015,4,0,4,4,2,4,1,25,1,2,0,0,0
2012,2015,2,0,2,7,2,3,3,23,1,2,0,0,0
2012,2015,2,0,2,7,2,3,3,23,1,2,0,0,0
2012,2015,1,330,2,7,2,3,5,1,2,1,3,3,23
2012,2015,3,725,4,10,2,8,1,25,2,1,3,4,24
2012,2015,1,185,4,10,2,5,1,25,2,3,0,0,0
2012,2015,2,842,4,9,2,5,1,25,2,1,8,1,25
2012,2015,4,0,4,10,2,5,1,25,1,2,0,0,0
2012,2015,4,0,4,10,2,5,1,25,1,2,0,0,0
2012,2015,4,0,4,10,1,6,4,16,1,2,0,0,0
2012,2015,3,404,12,10,2,3,2,2,2,1,6,2,12
2012,2015,4,0,4,10,2,6,4,24,1,2,0,0,0
2012,2015,4,0,4,10,1,5,3,23,1,2,0,0,0
2012,2015,5,0,12,10,2,3,5,19,1,2,0,0,0
2012,2015,3,0,2,7,2,8,1,25,1,2,0,0,0
2012,2015,3,728,4,10,2,5,3,23,2,1,8,3,23
2012,2015,3,817,4,7,2,5,1,25,2,1,6,1,25
2012,2015,4,24,12,10,2,6,4,20,2,3,0,0,0
2012,2015,2,375,4,7,2,6,4,8,2,3,0,0,0
2012,2015,2,878,2,10,2,3,4,16,2,1,3,5,1
2012,2015,3,0,4,10,1,6,5,11,1,2,0,0,0
2012,2015,2,0,4,10,2,6,4,27,1,2,0,0,0
2012,2015,5,0,4,10,2,6,4,16,1,2,0,0,0
2012,2015,5,0,4,10,2,6,4,16,1,2,0,0,0
2012,2015,2,344,4,10,2,4,1,25,2,1,3,1,7
2012,2015,3,0,4,7,2,6,3,9,1,2,0,0,0
2012,2015,4,0,4,10,2,6,3,9,1,2,0,0,0
2012,2015,4,0,4,10,2,6,3,9,1,2,0,0,0
2012,2015,4,0,4,10,2,6,3,9,1,2,0,0,0
2012,2015,2,0,4,10,1,3,4,16,1,2,0,0,0
2012,2015,3,223,2,10,2,6,4,16,2,1,3,4,24
2012,2015,2,393,2,10,2,6,5,1,2,1,4,1,25
2012,2015,1,219,4,2,2,5,1,25,2,3,0,0,0
2012,2015,2,0,4,7,2,5,3,5,1,2,0,0,0
2012,2015,1,576,2,9,2,6,3,23,2,1,4,1,25
2012,2015,2,186,4,10,2,5,3,5,2,1,13,4,8
2012,2015,2,0,4,9,2,6,4,16,1,2,0,0,0
2012,2015,2,0,4,2,2,5,5,11,1,2,0,0,0
2014,2017,2,0,0,10,2,6,3,23,1,2,0,0,0
2012,2015,1,0,4,10,2,8,3,6,1,2,0,0,0
2012,2015,1,0,4,10,2,5,1,25,1,2,0,0,0
2012,2015,5,0,4,10,2,4,1,25,1,2,0,0,0
2012,2015,2,181,4,10,2,6,4,16,2,1,6,1,25
2012,2015,4,0,4,7,2,3,5,1,1,2,0,0,0
2012,2015,4,251,4,10,2,6,1,25,2,3,0,0,0
2012,2015,1,696,4,7,2,6,3,6,2,1,5,5,18
2012,2015,4,1027,4,7,2,6,3,6,2,1,13,4,16
2012,2015,3,23,4,10,1,3,3,23,2,3,0,0,0
2012,2015,2,210,4,10,2,6,2,12,2,1,3,1,7
2012,2015,1,0,4,7,2,6,3,6,1,2,0,0,0
2012,2015,1,0,4,7,2,6,3,6,1,2,0,0,0
2012,2015,1,257,12,10,2,3,2,2,2,3,0,0,0
2012,2015,2,0,2,9,2,6,4,16,1,2,0,0,0
2012,2015,2,0,2,9,2,6,4,16,1,2,0,0,0
2012,2015,1,0,4,10,2,5,1,25,1,2,0,0,0
2012,2015,1,0,4,10,2,5,1,25,1,2,0,0,0
2012,2015,3,503,2,2,2,5,3,23,2,1,6,1,25
2012,2015,3,142,2,7,2,3,3,6,2,1,13,5,1
2012,2015,3,406,4,10,2,4,1,25,2,1,3,4,24
2013,2016,1,0,5,10,1,5,3,6,1,2,0,0,0
2013,2016,2,627,1,7,2,5,1,25,2,1,6,1,25
2013,2016,2,423,5,10,2,3,4,24,2,1,5,1,25
2013,2016,4,0,1,10,2,3,4,16,1,2,0,0,0
2013,2016,4,0,1,10,2,3,4,16,1,2,0,0,0
2013,2016,4,0,1,10,2,3,4,16,1,2,0,0,0
2013,2016,4,0,1,10,2,3,4,16,1,2,0,0,0
2013,2016,4,0,5,10,2,4,5,11,1,2,0,0,0
2013,2016,4,0,5,10,2,4,5,11,1,2,0,0,0
2013,2016,1,0,10,10,1,6,3,6,1,2,0,0,0
2013,2016,2,607,1,7,2,3,5,1,2,1,6,5,1
2013,2016,3,892,5,10,2,6,4,8,2,1,3,5,1
2013,2016,3,0,5,7,2,4,1,25,1,2,0,0,0
2013,2016,3,0,5,7,2,4,1,25,1,2,0,0,0
2013,2016,1,263,5,10,2,6,5,1,2,1,3,1,7
2013,2016,2,0,5,10,1,6,5,1,1,2,0,0,0
2013,2016,2,0,5,10,1,6,5,1,1,2,0,0,0
2013,2016,4,295,5,10,2,4,2,12,2,1,5,5,18
2013,2016,5,0,5,7,2,4,1,25,1,2,0,0,0
2013,2016,2,0,5,9,2,6,1,7,1,2,0,0,0
2013,2016,1,616,10,10,1,3,3,23,2,1,6,4,24
2013,2016,4,0,5,10,2,6,1,7,1,2,0,0,0
2013,2016,4,0,5,10,2,6,1,7,1,2,0,0,0
2013,2016,3,0,1,7,2,5,3,23,1,2,0,0,0
2013,2016,3,0,1,7,2,5,3,23,1,2,0,0,0
2013,2016,4,276,7,10,2,8,2,12,2,3,0,0,0
2013,2016,4,130,5,10,1,6,3,9,2,3,0,0,0
2013,2016,2,0,5,7,2,5,5,1,1,2,0,0,0
2013,2016,5,0,5,10,2,4,5,11,1,2,0,0,0
2013,2016,1,0,1,10,2,3,3,26,1,2,0,0,0
2013,2016,1,0,1,10,2,3,3,26,1,2,0,0,0
2013,2016,1,0,1,10,2,3,3,26,1,2,0,0,0
2013,2016,1,0,1,10,2,3,3,26,1,2,0,0,0
2013,2016,3,154,5,10,2,6,3,9,2,1,3,5,1
2013,2016,1,0,9,10,2,6,1,13,1,2,0,0,0
2013,2016,4,0,1,9,2,3,4,14,1,2,0,0,0
2013,2016,5,0,5,10,2,6,4,27,1,2,0,0,0
2013,2016,5,0,5,10,2,6,4,27,1,2,0,0,0
2013,2016,1,222,1,10,2,3,3,23,2,3,0,0,0
2013,2016,3,0,5,7,2,3,3,23,1,2,0,0,0
2013,2016,2,0,8,10,2,5,5,10,1,2,0,0,0
2013,2016,3,0,11,10,2,3,2,12,1,2,0,0,0
2013,2016,4,0,10,7,2,6,4,16,1,2,0,0,0
2013,2016,4,0,5,10,1,6,1,7,1,2,0,0,0
2013,2016,2,0,5,10,1,6,4,16,1,2,0,0,0
2013,2016,2,0,5,10,1,6,4,16,1,2,0,0,0
2013,2016,3,419,5,2,2,5,3,6,2,1,6,4,8
2013,2016,2,0,5,10,2,6,5,19,1,2,0,0,0
2013,2016,4,432,5,10,2,4,5,11,2,1,5,1,25
2013,2016,4,649,5,7,1,5,3,23,2,1,3,1,7
2013,2016,1,196,5,7,2,5,1,25,2,3,0,0,0
2013,2016,2,336,10,10,2,6,1,25,2,1,6,1,7
2013,2016,2,469,5,9,2,6,3,23,2,3,0,0,0
2013,2016,1,0,5,7,2,5,3,6,1,2,0,0,0
2013,2016,3,0,5,10,2,6,4,14,1,2,0,0,0
2013,2016,2,526,5,10,1,5,1,25,2,3,0,0,0
2013,2016,4,861,5,7,2,3,4,3,2,1,3,4,3
2013,2016,2,0,5,10,2,6,1,25,1,2,0,0,0
2013,2016,2,0,5,10,2,6,1,25,1,2,0,0,0
2013,2016,2,0,5,10,2,6,1,25,1,2,0,0,0
2013,2016,2,0,5,10,2,6,1,25,1,2,0,0,0
2013,2016,2,0,5,10,2,8,2,12,1,2,0,0,0
2013,2016,2,0,5,10,2,8,2,12,1,2,0,0,0
2013,2016,2,0,5,10,2,8,2,12,1,2,0,0,0
2013,2016,3,0,11,10,2,6,5,19,1,2,0,0,0
2013,2016,4,223,5,10,1,3,3,9,2,1,6,3,23
2013,2016,2,0,1,10,2,4,2,12,1,2,0,0,0
2013,2016,3,71,5,10,2,8,2,12,2,1,3,4,24
2013,2016,3,705,1,10,2,6,3,9,2,1,6,3,6
2013,2016,4,924,5,10,2,3,4,24,2,1,3,4,24
2013,2016,4,363,5,10,2,6,3,9,2,3,0,0,0
2013,2016,4,0,5,10,2,3,3,23,1,2,0,0,0
2013,2016,1,0,5,10,2,5,3,23,1,2,0,0,0
2013,2016,1,0,5,10,2,5,3,23,1,2,0,0,0
2013,2016,2,328,10,10,2,3,4,27,2,1,5,3,23
2013,2016,3,0,5,10,2,5,3,23,1,2,0,0,0
2013,2016,3,0,5,10,2,5,3,23,1,2,0,0,0
2013,2016,3,0,5,7,2,6,5,11,1,2,0,0,0
2013,2016,3,406,5,7,2,6,3,6,2,1,6,4,16
2013,2016,2,916,11,10,2,3,4,16,2,1,6,4,16
2013,2016,3,0,5,4,2,5,3,5,1,2,0,0,0
2013,2016,4,290,1,10,2,6,4,14,2,1,6,4,14
2013,2016,1,275,5,7,2,5,3,6,2,3,0,0,0
2013,2016,2,0,5,10,2,8,1,25,1,2,0,0,0
2013,2016,5,0,5,10,2,6,3,9,1,2,0,0,0
2013,2016,4,0,1,10,2,9,5,19,1,2,0,0,0
2013,2016,4,0,5,7,2,3,4,3,1,2,0,0,0
2013,2016,4,0,5,4,2,6,1,25,1,2,0,0,0
2013,2016,2,247,1,10,2,3,4,24,2,1,5,1,25
2013,2016,2,590,5,10,2,6,3,6,2,1,8,2,12
2013,2016,3,0,5,10,2,4,3,5,1,2,0,0,0
2013,2016,3,0,5,10,2,4,5,15,1,2,0,0,0
2013,2016,2,99,11,10,2,16,5,19,2,3,0,0,0
2013,2016,1,0,5,10,2,5,1,25,1,2,0,0,0
2013,2016,1,0,5,10,2,5,1,25,1,2,0,0,0
2013,2016,1,0,5,10,2,5,1,25,1,2,0,0,0
2013,2016,1,0,5,10,2,5,1,25,1,2,0,0,0
2013,2016,4,431,5,10,2,5,1,25,2,1,4,1,25
2013,2016,3,455,5,10,2,8,2,12,2,1,6,3,9
2013,2016,3,0,1,10,2,6,3,9,1,2,0,0,0
2013,2016,3,0,1,10,2,6,3,9,1,2,0,0,0
2013,2016,3,0,1,10,2,6,3,9,1,2,0,0,0
2013,2016,3,0,1,10,2,6,3,9,1,2,0,0,0
2013,2016,3,0,1,10,2,6,3,9,1,2,0,0,0
2013,2016,1,376,5,10,2,6,3,26,2,1,6,3,6
2013,2016,1,0,1,4,2,3,3,23,1,2,0,0,0
2013,2016,5,0,5,10,2,4,5,11,1,2,0,0,0
2013,2016,2,400,1,10,2,3,5,1,2,1,6,4,14
2013,2016,2,0,10,10,1,3,5,1,1,2,0,0,0
2013,2016,3,0,5,10,1,6,2,12,1,2,0,0,0
2013,2016,2,279,5,7,2,6,3,9,2,3,0,0,0
2013,2016,1,0,5,10,2,6,5,1,1,2,0,0,0
2013,2016,1,0,5,10,2,6,5,1,1,2,0,0,0
2013,2016,2,231,5,10,2,4,1,25,2,1,5,1,25
2013,2016,2,0,5,10,2,3,1,7,1,2,0,0,0
2013,2016,1,0,1,10,2,6,1,25,1,2,0,0,0
2013,2016,1,0,1,10,2,6,1,25,1,2,0,0,0
2013,2016,1,0,1,10,2,6,1,25,1,2,0,0,0
2013,2016,1,0,1,10,2,6,1,25,1,2,0,0,0
2013,2016,1,0,1,10,2,6,1,25,1,2,0,0,0
2013,2016,4,0,5,7,2,8,2,12,1,2,0,0,0
2013,2016,2,0,5,10,2,5,3,6,1,2,0,0,0
2013,2016,2,0,5,7,2,5,5,1,1,2,0,0,0
2013,2016,2,0,5,7,2,5,5,1,1,2,0,0,0
2013,2016,2,0,5,7,2,5,5,1,1,2,0,0,0
2013,2016,2,0,5,7,2,5,5,1,1,2,0,0,0
2013,2016,1,70,5,10,2,6,3,9,2,1,6,4,16
2013,2016,2,902,1,10,2,3,5,1,2,1,3,4,16
2013,2016,4,465,5,10,2,8,2,12,2,1,4,1,25
2013,2016,4,0,5,10,2,6,4,16,1,2,0,0,0
2013,2016,4,0,5,10,2,6,4,16,1,2,0,0,0
2013,2016,4,0,5,10,2,6,4,16,1,2,0,0,0
2013,2016,4,847,5,10,2,3,4,16,2,1,6,5,1
2013,2016,3,105,5,7,2,8,2,12,2,3,0,0,0
2013,2016,2,603,5,10,1,8,2,12,2,3,0,0,0
2013,2016,2,0,1,2,1,6,3,6,1,2,0,0,0
2013,2016,1,251,5,10,2,5,1,25,2,3,0,0,0
2013,2016,2,0,10,7,2,6,1,25,1,2,0,0,0
2013,2016,2,0,10,7,2,6,1,25,1,2,0,0,0
2013,2016,2,397,5,7,2,3,4,16,2,3,0,0,0
2013,2016,2,0,1,10,1,5,1,25,1,2,0,0,0
2013,2016,2,0,5,7,2,5,5,19,1,2,0,0,0
2013,2016,4,0,5,10,1,6,3,9,1,2,0,0,0
2013,2016,4,0,5,10,1,6,3,9,1,2,0,0,0
2013,2016,1,943,1,7,2,3,5,1,2,1,3,5,1
2013,2016,1,862,1,7,2,6,5,1,2,1,6,1,25
2013,2016,2,377,5,10,2,6,3,23,2,3,0,0,0
2013,2016,2,0,11,7,2,3,5,19,1,2,0,0,0
2013,2016,2,942,5,7,2,5,1,25,2,3,0,0,0
2013,2016,4,0,5,7,2,4,1,25,1,2,0,0,0
2014,2017,2,0,0,10,2,6,1,25,1,2,0,0,0
2013,2016,4,503,5,2,2,5,3,23,2,3,0,0,0
2013,2016,4,820,5,10,2,6,4,16,2,1,6,1,7
2013,2016,1,147,5,10,2,6,3,23,2,1,13,4,8
2013,2016,2,203,5,10,2,5,3,23,2,1,8,2,12
2013,2016,2,415,5,10,2,4,1,25,2,1,6,3,9
2013,2016,1,0,5,10,2,5,1,25,1,2,0,0,0
2013,2016,1,0,5,10,2,5,1,25,1,2,0,0,0
2013,2016,3,160,5,10,2,4,1,25,2,3,0,0,0
2013,2016,1,133,5,10,2,5,1,25,2,1,3,5,1
2013,2016,4,124,5,10,2,5,3,23,2,1,13,4,16
2013,2016,2,0,5,6,2,5,5,15,1,2,0,0,0
2013,2016,3,0,5,10,2,5,5,10,1,2,0,0,0
2013,2016,3,0,5,10,2,5,5,10,1,2,0,0,0
2013,2016,4,805,1,10,2,3,3,26,2,1,5,1,25
2013,2016,1,520,10,2,2,6,4,16,2,1,6,4,16
2013,2016,4,0,5,7,1,3,3,23,1,2,0,0,0
2013,2016,2,488,5,10,2,5,1,25,2,1,3,4,24
2013,2016,3,283,5,10,2,4,5,15,2,3,0,0,0
2013,2016,2,860,1,10,2,3,5,1,2,1,5,1,25
2013,2016,4,0,5,10,2,4,1,25,1,2,0,0,0
2013,2016,5,0,5,2,2,5,5,1,1,2,0,0,0
2013,2016,3,842,5,10,2,3,3,23,2,1,6,1,7
2013,2016,1,0,1,10,2,3,1,7,1,2,0,0,0
2013,2016,3,173,1,7,1,3,4,17,2,1,3,4,17
2013,2016,2,772,5,10,2,5,3,23,2,3,0,0,0
2013,2016,3,182,5,7,2,8,2,12,2,1,6,5,11
2013,2016,3,0,1,10,1,3,3,23,1,2,0,0,0
2013,2016,1,1002,1,10,2,6,1,25,2,1,5,1,25
2013,2016,3,0,5,9,2,8,1,25,1,2,0,0,0
2013,2016,1,0,5,9,2,6,3,6,1,2,0,0,0
