Fiscal _Year_Released,Recidivism_Reporting_Year,Age_At_Release,Days_To_Return,Release_Type,Race_Ethnicity,Sex,Offense_Classification,Offense_Type,Offense_Subtype,New_Offense_Classification,New_Offense_Type,New_Offense_Subtype,Return_To_Prison,Recidivism_Type
2015.0,2018.0,2.0,278.0,1.0,7.0,2.0,3.0,2.0,4.0,4.0,10.0,19.0,1.0,0.0
2015.0,2018.0,3.0,0.0,5.0,11.0,2.0,6.0,1.0,11.0,0.0,0.0,0.0,0.0,1.0
2015.0,2018.0,3.0,0.0,5.0,7.0,2.0,3.0,0.0,23.0,0.0,0.0,0.0,0.0,1.0
2015.0,2018.0,3.0,0.0,5.0,10.0,1.0,6.0,0.0,23.0,0.0,0.0,0.0,0.0,1.0
2015.0,2018.0,3.0,0.0,5.0,11.0,2.0,3.0,0.0,23.0,0.0,0.0,0.0,0.0,1.0
2015.0,2018.0,3.0,463.0,6.0,11.0,2.0,4.0,3.0,10.0,5.0,7.0,11.0,1.0,0.0
2015.0,2018.0,3.0,0.0,5.0,11.0,1.0,3.0,0.0,23.0,0.0,0.0,0.0,0.0,1.0
2015.0,2018.0,2.0,143.0,5.0,7.0,2.0,6.0,0.0,23.0,7.0,2.0,23.0,1.0,0.0
2015.0,2018.0,2.0,0.0,1.0,11.0,2.0,4.0,4.0,14.0,0.0,0.0,0.0,0.0,1.0
2015.0,2018.0,4.0,0.0,1.0,11.0,2.0,7.0,4.0,17.0,0.0,0.0,0.0,0.0,1.0
2015.0,2018.0,3.0,0.0,5.0,11.0,2.0,3.0,0.0,23.0,0.0,0.0,0.0,0.0,1.0
2015.0,2018.0,3.0,0.0,5.0,7.0,2.0,4.0,4.0,3.0,0.0,0.0,0.0,0.0,1.0
2015.0,2018.0,2.0,1026.0,5.0,11.0,2.0,3.0,0.0,23.0,7.0,5.0,12.0,1.0,0.0
2015.0,2018.0,2.0,0.0,5.0,7.0,2.0,2.0,0.0,23.0,0.0,0.0,0.0,0.0,1.0
2015.0,2018.0,2.0,0.0,5.0,7.0,2.0,1.0,3.0,22.0,0.0,0.0,0.0,0.0,1.0
2015.0,2018.0,2.0,0.0,5.0,11.0,1.0,1.0,4.0,3.0,0.0,0.0,0.0,0.0,1.0
2015.0,2018.0,4.0,0.0,1.0,11.0,2.0,1.0,4.0,3.0,0.0,0.0,0.0,0.0,1.0
2015.0,2018.0,2.0,514.0,5.0,7.0,2.0,3.0,2.0,21.0,4.0,6.0,21.0,1.0,2.0
2015.0,2018.0,3.0,0.0,5.0,11.0,2.0,6.0,1.0,11.0,0.0,0.0,0.0,0.0,1.0
2015.0,2018.0,2.0,561.0,5.0,7.0,2.0,6.0,0.0,23.0,7.0,2.0,23.0,1.0,2.0
2015.0,2018.0,2.0,0.0,10.0,10.0,2.0,4.0,3.0,22.0,0.0,0.0,0.0,0.0,1.0
2015.0,2018.0,2.0,0.0,5.0,11.0,2.0,2.0,4.0,14.0,0.0,0.0,0.0,0.0,1.0
2015.0,2018.0,3.0,0.0,1.0,11.0,2.0,4.0,2.0,4.0,0.0,0.0,0.0,0.0,1.0
2015.0,2018.0,2.0,0.0,1.0,10.0,2.0,1.0,4.0,3.0,0.0,0.0,0.0,0.0,1.0
2015.0,2018.0,3.0,0.0,5.0,11.0,2.0,2.0,4.0,14.0,0.0,0.0,0.0,0.0,1.0
2015.0,2018.0,2.0,0.0,5.0,11.0,2.0,1.0,2.0,21.0,0.0,0.0,0.0,0.0,1.0
2015.0,2018.0,2.0,0.0,5.0,11.0,2.0,4.0,2.0,7.0,0.0,0.0,0.0,0.0,1.0
2015.0,2018.0,2.0,0.0,5.0,11.0,2.0,4.0,2.0,4.0,0.0,0.0,0.0,0.0,1.0
2015.0,2018.0,3.0,0.0,5.0,11.0,2.0,4.0,2.0,4.0,0.0,0.0,0.0,0.0,1.0
2015.0,2018.0,2.0,0.0,5.0,11.0,2.0,4.0,4.0,3.0,0.0,0.0,0.0,0.0,1.0
2015.0,2018.0,2.0,942.0,9.0,11.0,2.0,4.0,0.0,23.0,5.0,2.0,6.0,1.0,0.0
2015.0,2018.0,3.0,0.0,5.0,11.0,2.0,3.0,4.0,16.0,0.0,0.0,0.0,0.0,1.0
2015.0,2018.0,3.0,457.0,1.0,11.0,2.0,3.0,0.0,23.0,5.0,6.0,5.0,1.0,2.0
2015.0,2018.0,2.0,977.0,5.0,11.0,2.0,4.0,2.0,7.0,2.0,7.0,11.0,1.0,0.0
2015.0,2018.0,3.0,446.0,5.0,10.0,2.0,3.0,0.0,23.0,4.0,2.0,23.0,1.0,2.0
2015.0,2018.0,2.0,0.0,1.0,4.0,2.0,4.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0
2015.0,2018.0,2.0,0.0,5.0,11.0,2.0,4.0,2.0,4.0,0.0,0.0,0.0,0.0,1.0
2015.0,2018.0,2.0,1014.0,5.0,7.0,2.0,4.0,3.0,10.0,5.0,7.0,11.0,1.0,0.0
2015.0,2018.0,2.0,0.0,5.0,7.0,2.0,3.0,4.0,3.0,0.0,0.0,0.0,0.0,1.0
2015.0,2018.0,2.0,548.0,1.0,11.0,2.0,4.0,2.0,4.0,4.0,6.0,5.0,1.0,0.0
2015.0,2018.0,2.0,0.0,5.0,7.0,2.0,2.0,0.0,23.0,0.0,0.0,0.0,0.0,1.0
2015.0,2018.0,2.0,0.0,5.0,11.0,2.0,4.0,0.0,23.0,0.0,0.0,0.0,0.0,1.0
2015.0,2018.0,3.0,616.0,5.0,11.0,2.0,3.0,0.0,23.0,4.0,2.0,23.0,1.0,0.0
2015.0,2018.0,4.0,68.0,5.0,11.0,2.0,4.0,0.0,5.0,5.0,2.0,6.0,1.0,0.0
2015.0,2018.0,2.0,372.0,5.0,7.0,2.0,1.0,2.0,7.0,5.0,2.0,6.0,1.0,0.0
2015.0,2018.0,2.0,0.0,1.0,11.0,2.0,1.0,3.0,13.0,0.0,0.0,0.0,0.0,1.0
2015.0,2018.0,3.0,0.0,1.0,10.0,2.0,4.0,3.0,10.0,0.0,0.0,0.0,0.0,1.0
2015.0,2018.0,2.0,0.0,5.0,11.0,2.0,4.0,2.0,21.0,0.0,0.0,0.0,0.0,1.0
2015.0,2018.0,4.0,111.0,5.0,7.0,2.0,6.0,1.0,11.0,7.0,5.0,12.0,1.0,2.0
2015.0,2018.0,2.0,0.0,5.0,11.0,2.0,3.0,4.0,16.0,0.0,0.0,0.0,0.0,1.0
2015.0,2018.0,2.0,161.0,5.0,7.0,2.0,6.0,1.0,11.0,7.0,5.0,12.0,1.0,2.0
2015.0,2018.0,3.0,0.0,1.0,11.0,2.0,4.0,2.0,21.0,0.0,0.0,0.0,0.0,1.0
2015.0,2018.0,2.0,556.0,5.0,10.0,2.0,6.0,1.0,11.0,7.0,5.0,12.0,1.0,2.0
2015.0,2018.0,4.0,0.0,1.0,7.0,2.0,4.0,0.0,23.0,0.0,0.0,0.0,0.0,1.0
2015.0,2018.0,4.0,0.0,5.0,11.0,2.0,4.0,3.0,10.0,0.0,0.0,0.0,0.0,1.0
2015.0,2018.0,3.0,0.0,5.0,11.0,2.0,4.0,3.0,10.0,0.0,0.0,0.0,0.0,1.0
2015.0,2018.0,2.0,0.0,5.0,7.0,2.0,3.0,4.0,14.0,0.0,0.0,0.0,0.0,1.0
2015.0,2018.0,2.0,0.0,5.0,11.0,2.0,2.0,0.0,23.0,0.0,0.0,0.0,0.0,1.0
2015.0,2018.0,3.0,51.0,5.0,11.0,2.0,1.0,4.0,3.0,2.0,10.0,4.0,1.0,2.0
2015.0,2018.0,2.0,0.0,5.0,11.0,2.0,4.0,3.0,13.0,0.0,0.0,0.0,0.0,1.0
2015.0,2018.0,2.0,0.0,1.0,11.0,2.0,4.0,0.0,23.0,0.0,0.0,0.0,0.0,1.0
2015.0,2018.0,4.0,0.0,1.0,11.0,2.0,1.0,2.0,21.0,0.0,0.0,0.0,0.0,1.0
2015.0,2018.0,2.0,0.0,9.0,7.0,2.0,4.0,2.0,4.0,0.0,0.0,0.0,0.0,1.0
2015.0,2018.0,2.0,260.0,8.0,11.0,2.0,4.0,2.0,7.0,5.0,6.0,8.0,1.0,2.0
2015.0,2018.0,5.0,0.0,5.0,11.0,2.0,4.0,3.0,10.0,0.0,0.0,0.0,0.0,1.0
2015.0,2018.0,2.0,0.0,5.0,11.0,2.0,6.0,1.0,11.0,0.0,0.0,0.0,0.0,1.0
2015.0,2018.0,3.0,0.0,5.0,7.0,1.0,3.0,0.0,23.0,0.0,0.0,0.0,0.0,1.0
2015.0,2018.0,2.0,303.0,5.0,11.0,2.0,3.0,0.0,23.0,4.0,2.0,23.0,1.0,2.0
2015.0,2018.0,4.0,0.0,1.0,11.0,2.0,2.0,0.0,23.0,0.0,0.0,0.0,0.0,1.0
2015.0,2018.0,4.0,0.0,5.0,7.0,1.0,3.0,2.0,21.0,0.0,0.0,0.0,0.0,1.0
2015.0,2018.0,4.0,0.0,5.0,11.0,2.0,1.0,3.0,10.0,0.0,0.0,0.0,0.0,1.0
2015.0,2018.0,2.0,260.0,5.0,7.0,2.0,3.0,4.0,16.0,4.0,10.0,18.0,1.0,2.0
2015.0,2018.0,4.0,0.0,5.0,11.0,1.0,4.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0
2015.0,2018.0,3.0,777.0,5.0,11.0,2.0,4.0,4.0,3.0,5.0,6.0,5.0,1.0,0.0
2015.0,2018.0,3.0,0.0,5.0,11.0,2.0,4.0,3.0,13.0,0.0,0.0,0.0,0.0,1.0
2015.0,2018.0,3.0,0.0,5.0,7.0,1.0,4.0,4.0,3.0,0.0,0.0,0.0,0.0,1.0
2015.0,2018.0,3.0,0.0,5.0,11.0,1.0,2.0,0.0,23.0,0.0,0.0,0.0,0.0,1.0
2015.0,2018.0,2.0,0.0,1.0,11.0,2.0,4.0,2.0,7.0,0.0,0.0,0.0,0.0,1.0
2015.0,2018.0,3.0,0.0,5.0,10.0,2.0,4.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0
2015.0,2018.0,3.0,0.0,5.0,11.0,2.0,1.0,3.0,22.0,0.0,0.0,0.0,0.0,1.0
2015.0,2018.0,3.0,0.0,5.0,7.0,2.0,3.0,0.0,23.0,0.0,0.0,0.0,0.0,1.0
2015.0,2018.0,2.0,168.0,5.0,11.0,2.0,1.0,4.0,3.0,2.0,10.0,4.0,1.0,2.0
2015.0,2018.0,2.0,0.0,5.0,10.0,1.0,4.0,2.0,7.0,0.0,0.0,0.0,0.0,1.0
2015.0,2018.0,2.0,0.0,8.0,11.0,2.0,3.0,2.0,7.0,0.0,0.0,0.0,0.0,1.0
2015.0,2018.0,3.0,0.0,5.0,11.0,1.0,4.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0
2015.0,2018.0,2.0,238.0,5.0,11.0,2.0,4.0,2.0,21.0,5.0,6.0,21.0,1.0,2.0
2015.0,2018.0,5.0,0.0,5.0,11.0,2.0,3.0,4.0,17.0,0.0,0.0,0.0,0.0,1.0
2015.0,2018.0,2.0,443.0,5.0,11.0,2.0,3.0,0.0,23.0,4.0,2.0,23.0,1.0,0.0
2015.0,2018.0,3.0,0.0,8.0,11.0,2.0,4.0,2.0,4.0,0.0,0.0,0.0,0.0,1.0
2015.0,2018.0,2.0,377.0,5.0,11.0,2.0,4.0,2.0,4.0,2.0,10.0,4.0,1.0,0.0
2015.0,2018.0,3.0,0.0,5.0,11.0,2.0,4.0,4.0,3.0,0.0,0.0,0.0,0.0,1.0
2015.0,2018.0,2.0,0.0,5.0,11.0,2.0,4.0,2.0,4.0,0.0,0.0,0.0,0.0,1.0
2015.0,2018.0,3.0,0.0,8.0,11.0,2.0,4.0,0.0,23.0,0.0,0.0,0.0,0.0,1.0
2015.0,2018.0,2.0,0.0,5.0,11.0,2.0,2.0,0.0,23.0,0.0,0.0,0.0,0.0,1.0
2015.0,2018.0,2.0,510.0,5.0,11.0,2.0,3.0,0.0,23.0,4.0,2.0,23.0,1.0,2.0
2015.0,2018.0,2.0,0.0,5.0,11.0,2.0,1.0,2.0,24.0,0.0,0.0,0.0,0.0,1.0
2015.0,2018.0,2.0,327.0,5.0,11.0,2.0,3.0,4.0,3.0,4.0,10.0,4.0,1.0,2.0
2015.0,2018.0,4.0,0.0,1.0,11.0,2.0,4.0,4.0,3.0,0.0,0.0,0.0,0.0,1.0
2015.0,2018.0,2.0,0.0,5.0,7.0,2.0,1.0,3.0,22.0,0.0,0.0,0.0,0.0,1.0
2015.0,2018.0,2.0,0.0,1.0,11.0,2.0,1.0,4.0,3.0,0.0,0.0,0.0,0.0,1.0
2015.0,2018.0,2.0,0.0,5.0,11.0,2.0,4.0,4.0,3.0,0.0,0.0,0.0,0.0,1.0
2015.0,2018.0,2.0,266.0,5.0,11.0,1.0,4.0,2.0,21.0,5.0,6.0,21.0,1.0,2.0
2015.0,2018.0,4.0,0.0,5.0,11.0,2.0,4.0,3.0,25.0,0.0,0.0,0.0,0.0,1.0
2015.0,2018.0,3.0,0.0,1.0,11.0,1.0,1.0,4.0,3.0,0.0,0.0,0.0,0.0,1.0
2015.0,2018.0,3.0,119.0,5.0,11.0,1.0,3.0,0.0,23.0,4.0,2.0,23.0,1.0,2.0
2015.0,2018.0,2.0,0.0,1.0,10.0,2.0,4.0,2.0,4.0,0.0,0.0,0.0,0.0,1.0
2015.0,2018.0,2.0,659.0,5.0,11.0,1.0,1.0,4.0,3.0,2.0,10.0,4.0,1.0,0.0
2015.0,2018.0,4.0,120.0,5.0,11.0,2.0,2.0,0.0,23.0,3.0,2.0,23.0,1.0,2.0
2015.0,2018.0,3.0,0.0,5.0,11.0,2.0,4.0,3.0,10.0,0.0,0.0,0.0,0.0,1.0
2015.0,2018.0,4.0,0.0,5.0,11.0,2.0,4.0,4.0,3.0,0.0,0.0,0.0,0.0,1.0
2015.0,2018.0,2.0,413.0,5.0,10.0,2.0,3.0,2.0,21.0,4.0,6.0,21.0,1.0,2.0
2015.0,2018.0,3.0,1023.0,5.0,11.0,2.0,3.0,0.0,23.0,4.0,2.0,23.0,1.0,2.0
2015.0,2018.0,2.0,973.0,5.0,11.0,2.0,4.0,3.0,10.0,5.0,6.0,24.0,1.0,0.0
2015.0,2018.0,2.0,794.0,5.0,11.0,2.0,6.0,0.0,23.0,7.0,2.0,23.0,1.0,0.0
2015.0,2018.0,3.0,0.0,5.0,7.0,2.0,3.0,0.0,23.0,0.0,0.0,0.0,0.0,1.0
2015.0,2018.0,2.0,911.0,5.0,7.0,2.0,2.0,4.0,14.0,7.0,5.0,12.0,1.0,0.0
2015.0,2018.0,2.0,0.0,5.0,11.0,1.0,4.0,2.0,7.0,0.0,0.0,0.0,0.0,1.0
2015.0,2018.0,2.0,249.0,5.0,11.0,1.0,3.0,0.0,23.0,4.0,2.0,23.0,1.0,2.0
2015.0,2018.0,2.0,992.0,1.0,11.0,2.0,1.0,4.0,3.0,2.0,10.0,4.0,1.0,0.0
2015.0,2018.0,3.0,0.0,10.0,11.0,2.0,1.0,2.0,4.0,0.0,0.0,0.0,0.0,1.0
2015.0,2018.0,2.0,0.0,5.0,11.0,2.0,3.0,4.0,16.0,0.0,0.0,0.0,0.0,1.0
2015.0,2018.0,2.0,495.0,1.0,2.0,2.0,4.0,0.0,5.0,5.0,2.0,6.0,1.0,0.0
2015.0,2018.0,3.0,0.0,9.0,11.0,2.0,3.0,2.0,21.0,0.0,0.0,0.0,0.0,1.0
2015.0,2018.0,5.0,404.0,5.0,7.0,2.0,6.0,1.0,11.0,7.0,5.0,12.0,1.0,0.0
2015.0,2018.0,4.0,0.0,1.0,2.0,2.0,1.0,3.0,13.0,0.0,0.0,0.0,0.0,1.0
2015.0,2018.0,5.0,0.0,5.0,11.0,2.0,4.0,3.0,10.0,0.0,0.0,0.0,0.0,1.0
2015.0,2018.0,5.0,0.0,5.0,11.0,2.0,2.0,0.0,23.0,0.0,0.0,0.0,0.0,1.0
2015.0,2018.0,2.0,600.0,5.0,11.0,2.0,3.0,0.0,23.0,4.0,2.0,23.0,1.0,2.0
2015.0,2018.0,2.0,0.0,1.0,11.0,2.0,1.0,4.0,3.0,0.0,0.0,0.0,0.0,1.0
2015.0,2018.0,2.0,0.0,5.0,11.0,2.0,4.0,4.0,3.0,0.0,0.0,0.0,0.0,1.0
2015.0,2018.0,4.0,401.0,5.0,11.0,2.0,1.0,2.0,4.0,2.0,6.0,5.0,1.0,0.0
2015.0,2018.0,1.0,0.0,5.0,11.0,2.0,3.0,4.0,3.0,0.0,0.0,0.0,0.0,1.0
2015.0,2018.0,1.0,380.0,1.0,7.0,2.0,1.0,2.0,21.0,2.0,10.0,4.0,1.0,0.0
2015.0,2018.0,1.0,0.0,5.0,11.0,1.0,4.0,2.0,4.0,0.0,0.0,0.0,0.0,1.0
2015.0,2018.0,4.0,943.0,5.0,7.0,1.0,4.0,2.0,7.0,5.0,6.0,8.0,1.0,2.0
2015.0,2018.0,1.0,0.0,6.0,7.0,2.0,3.0,4.0,3.0,0.0,0.0,0.0,0.0,1.0
2015.0,2018.0,2.0,0.0,1.0,10.0,2.0,3.0,4.0,3.0,0.0,0.0,0.0,0.0,1.0
2015.0,2018.0,2.0,286.0,1.0,7.0,2.0,4.0,4.0,3.0,5.0,10.0,4.0,1.0,0.0
2015.0,2018.0,2.0,654.0,1.0,11.0,2.0,1.0,4.0,3.0,5.0,6.0,21.0,1.0,0.0
2015.0,2018.0,2.0,0.0,5.0,7.0,2.0,1.0,4.0,14.0,0.0,0.0,0.0,0.0,1.0
2015.0,2018.0,1.0,0.0,1.0,7.0,2.0,1.0,2.0,4.0,0.0,0.0,0.0,0.0,1.0
2015.0,2018.0,2.0,215.0,11.0,11.0,2.0,1.0,1.0,11.0,5.0,5.0,12.0,1.0,0.0
2015.0,2018.0,2.0,321.0,5.0,11.0,2.0,3.0,0.0,23.0,4.0,2.0,23.0,1.0,2.0
2015.0,2018.0,3.0,0.0,6.0,10.0,2.0,2.0,0.0,23.0,0.0,0.0,0.0,0.0,1.0
2015.0,2018.0,1.0,0.0,1.0,11.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0
2015.0,2018.0,2.0,685.0,5.0,7.0,2.0,3.0,2.0,4.0,4.0,6.0,5.0,1.0,0.0
2015.0,2018.0,1.0,184.0,5.0,7.0,1.0,1.0,2.0,21.0,5.0,6.0,21.0,1.0,0.0
2015.0,2018.0,2.0,218.0,5.0,11.0,2.0,3.0,0.0,23.0,4.0,2.0,23.0,1.0,0.0
2015.0,2018.0,3.0,0.0,5.0,7.0,2.0,3.0,2.0,4.0,0.0,0.0,0.0,0.0,1.0
2015.0,2018.0,3.0,0.0,5.0,7.0,2.0,3.0,0.0,23.0,0.0,0.0,0.0,0.0,1.0
2015.0,2018.0,2.0,0.0,5.0,11.0,2.0,3.0,0.0,23.0,0.0,0.0,0.0,0.0,1.0
2015.0,2018.0,2.0,0.0,6.0,4.0,2.0,3.0,2.0,7.0,0.0,0.0,0.0,0.0,1.0
2015.0,2018.0,2.0,0.0,5.0,7.0,2.0,2.0,4.0,14.0,0.0,0.0,0.0,0.0,1.0
2015.0,2018.0,2.0,0.0,5.0,11.0,2.0,4.0,2.0,7.0,0.0,0.0,0.0,0.0,1.0
2015.0,2018.0,2.0,0.0,1.0,11.0,2.0,1.0,4.0,3.0,0.0,0.0,0.0,0.0,1.0
2015.0,2018.0,2.0,256.0,1.0,11.0,2.0,3.0,0.0,23.0,5.0,7.0,22.0,1.0,0.0
2015.0,2018.0,2.0,0.0,5.0,11.0,2.0,6.0,0.0,23.0,0.0,0.0,0.0,0.0,1.0
2015.0,2018.0,2.0,357.0,5.0,11.0,1.0,1.0,0.0,5.0,2.0,2.0,6.0,1.0,2.0
2015.0,2018.0,2.0,895.0,5.0,7.0,2.0,3.0,4.0,16.0,5.0,7.0,25.0,1.0,0.0
2015.0,2018.0,1.0,0.0,1.0,7.0,1.0,1.0,2.0,21.0,0.0,0.0,0.0,0.0,1.0
2015.0,2018.0,2.0,221.0,10.0,7.0,2.0,4.0,2.0,4.0,4.0,2.0,23.0,1.0,0.0
2015.0,2018.0,1.0,0.0,1.0,11.0,2.0,4.0,0.0,23.0,0.0,0.0,0.0,0.0,1.0
2015.0,2018.0,2.0,0.0,1.0,11.0,2.0,4.0,2.0,4.0,0.0,0.0,0.0,0.0,1.0
2015.0,2018.0,5.0,453.0,5.0,10.0,2.0,3.0,2.0,4.0,4.0,6.0,5.0,1.0,0.0
2015.0,2018.0,2.0,175.0,5.0,11.0,2.0,4.0,0.0,5.0,5.0,2.0,6.0,1.0,0.0
2015.0,2018.0,4.0,0.0,1.0,11.0,2.0,3.0,2.0,21.0,0.0,0.0,0.0,0.0,1.0
2015.0,2018.0,1.0,0.0,8.0,7.0,1.0,4.0,2.0,21.0,0.0,0.0,0.0,0.0,1.0
2015.0,2018.0,2.0,314.0,1.0,7.0,2.0,4.0,2.0,4.0,5.0,6.0,5.0,1.0,0.0
2015.0,2018.0,2.0,521.0,5.0,11.0,2.0,3.0,4.0,17.0,2.0,7.0,15.0,1.0,0.0
2015.0,2018.0,1.0,312.0,5.0,7.0,2.0,4.0,2.0,4.0,4.0,10.0,4.0,1.0,0.0
2015.0,2018.0,1.0,0.0,7.0,7.0,2.0,4.0,2.0,4.0,0.0,0.0,0.0,0.0,1.0
2015.0,2018.0,1.0,0.0,5.0,2.0,1.0,4.0,2.0,7.0,0.0,0.0,0.0,0.0,1.0
2015.0,2018.0,1.0,0.0,1.0,11.0,2.0,4.0,1.0,11.0,0.0,0.0,0.0,0.0,1.0
2015.0,2018.0,3.0,0.0,11.0,11.0,2.0,1.0,1.0,11.0,0.0,0.0,0.0,0.0,1.0
2015.0,2018.0,2.0,0.0,5.0,11.0,2.0,2.0,0.0,23.0,0.0,0.0,0.0,0.0,1.0
2015.0,2018.0,3.0,0.0,5.0,11.0,2.0,6.0,0.0,23.0,0.0,0.0,0.0,0.0,1.0
2015.0,2018.0,1.0,0.0,1.0,11.0,2.0,4.0,0.0,23.0,0.0,0.0,0.0,0.0,1.0
2015.0,2018.0,3.0,767.0,11.0,11.0,2.0,4.0,4.0,17.0,2.0,5.0,12.0,1.0,0.0
2015.0,2018.0,2.0,211.0,5.0,7.0,2.0,4.0,4.0,3.0,5.0,10.0,4.0,1.0,0.0
2015.0,2018.0,3.0,445.0,5.0,7.0,2.0,6.0,0.0,23.0,5.0,2.0,6.0,1.0,0.0
2015.0,2018.0,2.0,0.0,5.0,11.0,1.0,3.0,0.0,23.0,0.0,0.0,0.0,0.0,1.0
2015.0,2018.0,1.0,341.0,5.0,7.0,2.0,4.0,0.0,23.0,5.0,2.0,23.0,1.0,0.0
2015.0,2018.0,1.0,0.0,1.0,10.0,2.0,4.0,2.0,21.0,0.0,0.0,0.0,0.0,1.0
2015.0,2018.0,2.0,474.0,5.0,11.0,2.0,3.0,2.0,4.0,4.0,6.0,5.0,1.0,2.0
2015.0,2018.0,2.0,0.0,5.0,7.0,2.0,4.0,3.0,25.0,0.0,0.0,0.0,0.0,1.0
2015.0,2018.0,2.0,0.0,5.0,11.0,2.0,3.0,0.0,23.0,0.0,0.0,0.0,0.0,1.0
2015.0,2018.0,2.0,0.0,5.0,10.0,2.0,3.0,2.0,4.0,0.0,0.0,0.0,0.0,1.0
2015.0,2018.0,1.0,0.0,5.0,10.0,2.0,4.0,2.0,4.0,0.0,0.0,0.0,0.0,1.0
2015.0,2018.0,2.0,0.0,5.0,11.0,1.0,3.0,2.0,21.0,0.0,0.0,0.0,0.0,1.0
2015.0,2018.0,2.0,530.0,1.0,11.0,2.0,3.0,2.0,21.0,5.0,6.0,21.0,1.0,0.0
2015.0,2018.0,2.0,122.0,5.0,11.0,1.0,4.0,2.0,7.0,5.0,6.0,8.0,1.0,0.0
2015.0,2018.0,1.0,757.0,1.0,11.0,2.0,4.0,3.0,25.0,2.0,7.0,25.0,1.0,0.0
2015.0,2018.0,3.0,0.0,5.0,11.0,1.0,1.0,3.0,22.0,0.0,0.0,0.0,0.0,1.0
2015.0,2018.0,1.0,0.0,5.0,11.0,2.0,3.0,0.0,23.0,0.0,0.0,0.0,0.0,1.0
2015.0,2018.0,3.0,0.0,1.0,10.0,2.0,4.0,4.0,8.0,0.0,0.0,0.0,0.0,1.0
2015.0,2018.0,1.0,0.0,5.0,2.0,2.0,3.0,2.0,4.0,0.0,0.0,0.0,0.0,1.0
2015.0,2018.0,2.0,0.0,11.0,11.0,2.0,1.0,1.0,11.0,0.0,0.0,0.0,0.0,1.0
2015.0,2018.0,2.0,0.0,5.0,7.0,2.0,4.0,2.0,4.0,0.0,0.0,0.0,0.0,1.0
2015.0,2018.0,5.0,0.0,5.0,11.0,2.0,4.0,3.0,10.0,0.0,0.0,0.0,0.0,1.0
2015.0,2018.0,4.0,584.0,5.0,11.0,1.0,4.0,0.0,5.0,4.0,2.0,23.0,1.0,0.0
2015.0,2018.0,2.0,142.0,5.0,11.0,2.0,1.0,0.0,5.0,5.0,7.0,25.0,1.0,0.0
2015.0,2018.0,2.0,0.0,5.0,11.0,1.0,3.0,0.0,23.0,0.0,0.0,0.0,0.0,1.0
2015.0,2018.0,1.0,273.0,5.0,7.0,2.0,3.0,2.0,4.0,4.0,6.0,5.0,1.0,2.0
2015.0,2018.0,2.0,725.0,1.0,7.0,2.0,4.0,2.0,4.0,7.0,5.0,12.0,1.0,0.0
2015.0,2018.0,2.0,0.0,1.0,11.0,2.0,4.0,3.0,13.0,0.0,0.0,0.0,0.0,1.0
2015.0,2018.0,2.0,241.0,5.0,11.0,2.0,3.0,0.0,23.0,4.0,2.0,23.0,1.0,0.0
2015.0,2018.0,2.0,361.0,11.0,11.0,2.0,3.0,4.0,17.0,2.0,7.0,15.0,1.0,0.0
2015.0,2018.0,1.0,645.0,5.0,7.0,2.0,6.0,0.0,23.0,7.0,2.0,23.0,1.0,2.0
2015.0,2018.0,1.0,0.0,1.0,2.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0
2015.0,2018.0,3.0,0.0,1.0,11.0,2.0,4.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0
2015.0,2018.0,1.0,0.0,5.0,11.0,2.0,1.0,2.0,4.0,0.0,0.0,0.0,0.0,1.0
2015.0,2018.0,2.0,0.0,5.0,11.0,2.0,4.0,3.0,10.0,0.0,0.0,0.0,0.0,1.0
2015.0,2018.0,2.0,391.0,5.0,11.0,1.0,3.0,2.0,2.0,4.0,6.0,3.0,1.0,2.0
2015.0,2018.0,2.0,0.0,9.0,7.0,2.0,4.0,3.0,25.0,0.0,0.0,0.0,0.0,1.0
2015.0,2018.0,3.0,0.0,6.0,11.0,2.0,2.0,0.0,23.0,0.0,0.0,0.0,0.0,1.0
2015.0,2018.0,1.0,0.0,1.0,11.0,2.0,1.0,4.0,8.0,0.0,0.0,0.0,0.0,1.0
2015.0,2018.0,1.0,0.0,10.0,7.0,2.0,4.0,2.0,4.0,0.0,0.0,0.0,0.0,1.0
2015.0,2018.0,2.0,0.0,5.0,11.0,2.0,3.0,2.0,21.0,0.0,0.0,0.0,0.0,1.0
2015.0,2018.0,2.0,0.0,6.0,10.0,2.0,6.0,0.0,23.0,0.0,0.0,0.0,0.0,1.0
2015.0,2018.0,1.0,721.0,11.0,11.0,2.0,1.0,1.0,11.0,5.0,5.0,12.0,1.0,0.0
2015.0,2018.0,1.0,0.0,5.0,7.0,2.0,4.0,1.0,11.0,0.0,0.0,0.0,0.0,1.0
2015.0,2018.0,2.0,162.0,5.0,11.0,2.0,4.0,3.0,25.0,5.0,7.0,25.0,1.0,2.0
2015.0,2018.0,2.0,0.0,1.0,11.0,1.0,4.0,2.0,4.0,0.0,0.0,0.0,0.0,1.0
